0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
71,"KU지역균형
우수장학",대상,구분,,,,,,,,,,,,,,,,,,,,
71,71,장학혜택,대상,,,,,,,,,,,,,,,,,,,,
71,"KU자기추천
우수장학",대상,장학혜택,,,,,,,,,,,,,,,,,,,,
71,71,장학혜택,대상,,,,,,,,,,,,,,,,,,,,
71,장학명,구분,내용,,,,,,,,,,,,,,,,,,,,
71,"예술디자인
우수장학",대상,구분,,,,,,,,,,,,,,,,,,,,
71,71,장학혜택,대상,,,,,,,,,,,,,,,,,,,,
71,목련장학,대상,장학혜택,,,,,,,,,,,,,,,,,,,,
71,71,장학혜택,대상,,,,,,,,,,,,,,,,,,,,
71,분야,총장상,금상,,,,,,,,,,,,,,,,,,,,
71,디자인,수업료 2년간 전액,총장상,,,,,,,,,,,,,,,,,,,,
71,미술,수업료 1년간 전액,수업료 2년간 전액,,,,,,,,,,,,,,,,,,,,
72,구분,내용,수업료 1년간 전액,수업료 2년간 전액,,,,,,,,,,,,,,,,,,,
72,① 신청자격,구분,내용,수업료 1년간 전액,,,,,,,,,,,,,,,,,,,
72,② 신청시기,① 신청자격,구분,내용,,,,,,,,,,,,,,,,,,,
72,③ 신청방법,② 신청시기,① 신청자격,구분,,,,,,,,,,,,,,,,,,,
72,④ 선발인원,③ 신청방법,② 신청시기,① 신청자격,,,,,,,,,,,,,,,,,,,
72,⑤ 전공학점 이수,다전공,원전공 이수학점,다전공 이수학점,,,,,,,,,,,,,,,,,,,
72,72,⑤ 전공학점 이수,36학점 이상(사범대 50학점 이상),원전공 이수학점,,,,,,,,,,,,,,,,,,,
72,72,부전공,원전공 이수학점,부전공,,,,,,,,,,,,,,,,,,,
72,72,72,54학점 이상,원전공 이수학점,,,,,,,,,,,,,,,,,,,
72,⑥ 신청제한,72,72,54학점 이상,,,,,,,,,,,,,,,,,,,
72,⑦ 학위수여,⑥ 신청제한,72,72,,,,,,,,,,,,,,,,,,,
72,구분,내용,,,,,,,,,,,,,,,,,,,,,
72,① 신청대상,구분,,,,,,,,,,,,,,,,,,,,,
72,② 신청방법,① 신청대상,,,,,,,,,,,,,,,,,,,,,
72,③ 선발방법,② 신청방법,,,,,,,,,,,,,,,,,,,,,
72,④ 이수학점,③ 선발방법,,,,,,,,,,,,,,,,,,,,,
73,모집단위,표시과목,,,,,,,,,,,,,,,,,,,,,
73,국어국문학과,국어,,,,,,,,,,,,,,,,,,,,,
73,중어중문학과,중국어,,,,,,,,,,,,,,,,,,,,,
73,철학과,철학,,,,,,,,,,,,,,,,,,,,,
73,사학과,역사,,,,,,,,,,,,,,,,,,,,,
73,지리학과,지리,,,,,,,,,,,,,,,,,,,,,
73,물리학과,물리,,,,,,,,,,,,,,,,,,,,,
73,화학과,화학,,,,,,,,,,,,,,,,,,,,,
73,73,화학과,,,,,,,,,,,,,,,,,,,,,
73,모집단위,표시과목,,,,,,,,,,,,,,,,,,,,,
73,건축학부(건축학전공),건설,,,,,,,,,,,,,,,,,,,,,
73,컴퓨터공학부,정보·컴퓨터,,,,,,,,,,,,,,,,,,,,,
73,정치외교학과,일반사회,,,,,,,,,,,,,,,,,,,,,
73,경제학과,일반사회,,,,,,,,,,,,,,,,,,,,,
73,행정학과,일반사회,,,,,,,,,,,,,,,,,,,,,
73,국제무역학과,상업,,,,,,,,,,,,,,,,,,,,,
73,경영학과,상업,,,,,,,,,,,,,,,,,,,,,
73,73,경영학과,,,,,,,,,,,,,,,,,,,,,
73,모집단위,표시과목,,,,,,,,,,,,,,,,,,,,,
73,"첨단바이오공학부
(줄기세포재생공학전공)",동물자원,,,,,,,,,,,,,,,,,,,,,
73,생명과학특성학과,생물,,,,,,,,,,,,,,,,,,,,,
73,"동물자원·식품과학·
유통학부(동물자원전공)",동물자원,,,,,,,,,,,,,,,,,,,,,
73,커뮤니케이션디자인학과,디자인,,,,,,,,,,,,,,,,,,,,,
73,의상디자인학과,의상,,,,,,,,,,,,,,,,,,,,,
73,리빙디자인학과,디자인,,,,,,,,,,,,,,,,,,,,,
73,영상학과,연극영화,,,,,,,,,,,,,,,,,,,,,
73,매체연기학과,연극영화,,,,,,,,,,,,,,,,,,,,,
73,73,매체연기학과,,,,,,,,,,,,,,,,,,,,,
73,구분,73,1학년,2학년,3학년,4학년,,,,,,,,,,,,,,,,,
73,73,구분,자기이해와 진로탐색,진로설정과 직업탐색,취업전략과 경력개발,실전 취업역량개발,,,,,,,,,,,,,,,,,
73,교과,73,CSP진로탐색,진로설계와 직업탐색,진로설정과 직업탐색,취업전략과 경력개발,,,,,,,,,,,,,,,,,
73,"비
교
과",정규,KU Career Class,CSP진로탐색,"직무/기업분석과정,
입사지원서 작성기초,
면접준비 기초과정,
직무/기업분석가이드",진로설정과 직업탐색,,,,,,,,,,,,,,,,,
73,73,특별,"KU Career Coaching
Program",직무의 발견,"멘토링데이 프로그램,
현직자동문선배간담회,
NCS 대비준비반,
온라인 취업솔루션","직무/기업분석과정,
입사지원서 작성기초,
면접준비 기초과정,
직무/기업분석가이드",,,,,,,,,,,,,,,,,
73,73,종합,특별,"KU Career Leader
Program","KU Global Career Start
Program","멘토링데이 프로그램,
현직자동문선배간담회,
NCS 대비준비반,
온라인 취업솔루션",,,,,,,,,,,,,,,,,
73,73,73,KU Junior Elite Program,특별,"KU Career Leader
Program","KU Global Career Start
Program",,,,,,,,,,,,,,,,,
73,73,상시,73,KU Junior Elite Program,특별,"KU Career Leader
Program",,,,,,,,,,,,,,,,,
73,구분,3학년,4학년,,,,,,,,,,,,,,,,,,,,
73,현장실습,구분,3학년,,,,,,,,,,,,,,,,,,,,
74,구분,현장실습,창업기초,아이디어구현,창업실무,창업체험 및 사업화,,,,,,,,,,,,,,,,,
74,교과,구분,"Startup Base Camp,
청년창업과 기업가정신","창업의 기회,
비즈니스 모델","기술창업: 지식서비스
창업 금융과 투자",창업실무,,,,,,,,,,,,,,,,,
74,학사제도,교과,창업장학금,스타트업 인턴십,창업휴학제,"기술창업: 지식서비스
창업 금융과 투자",,,,,,,,,,,,,,,,,
74,"비
교
과",교육,스타트업 내비게이션,디자인씽킹 워크숍,린스타트업 스테이션,창업휴학제,,,,,,,,,,,,,,,,,
74,74,"비
교
과",KU 창업캠프,KU 창업 경진대회,KU 창업클럽,린스타트업 스테이션,,,,,,,,,,,,,,,,,
74,74,실전,"네트워킹
퍼스트 스타트업
네트워킹 데이","창업공간
KU 스타트업 존","사업화 자금
퍼스트 스타트업
매니지먼트",KU 창업클럽,,,,,,,,,,,,,,,,,
74,상시,74,실전,"네트워킹
퍼스트 스타트업
네트워킹 데이","창업공간
KU 스타트업 존","사업화 자금
퍼스트 스타트업
매니지먼트",,,,,,,,,,,,,,,,,
75,구분,실습시기,학점인정 학기,,,,,,,,,,,,,,,,,,,,
75,학기 중,"1학기(3월~6월)
2학기(9월~12월)",실습시기,,,,,,,,,,,,,,,,,,,,
75,방학 중,"하계방학(7월~8월)
동계방학(1월~2월)","1학기(3월~6월)
2학기(9월~12월)",,,,,,,,,,,,,,,,,,,,
76,프로그램,내용,,,,,,,,,,,,,,,,,,,,,
76,"복수학위 프로그램
(Double-Degree
Program)",프로그램,,,,,,,,,,,,,,,,,,,,,
76,"교환학생 프로그램
(Exchange Student
Program)","복수학위 프로그램
(Double-Degree
Program)",,,,,,,,,,,,,,,,,,,,,
76,"파견학생 프로그램
(Visiting Student
Program)","교환학생 프로그램
(Exchange Student
Program)",,,,,,,,,,,,,,,,,,,,,
76,"어학정규 프로그램
(Language+Study
Program)","파견학생 프로그램
(Visiting Student
Program)",,,,,,,,,,,,,,,,,,,,,
76,프로그램,내용,,,,,,,,,,,,,,,,,,,,,
76,"국제단기 프로그램
(Short-Term
Program)",프로그램,,,,,,,,,,,,,,,,,,,,,
77,구분,보증금,기숙사비(2인실),없음,없음,,,,,,,,,,,,,,,,,,
77,77,구분,"비전홀, 프론티어홀, 드림홀",레이크홀,비고,,,,,,,,,,,,,,,,,,
77,학기 중,"100,000","1,562,000","1,776,000",레이크홀,,,,,,,,,,,,,,,,,,
77,6개월,"100,000","2,364,000","2,687,000","1,776,000",,,,,,,,,,,,,,,,,,
78,"출제
여하성작
만)외제
식서
교학국한
체대 외재
가인
부록기활생교학 부육교(자)정예(업졸
교고
외국
와자신출
시고정검
※",6개월,"100,000","2,364,000","2,687,000","일
월
년
:일격합",없음,"일
월
년
:일)정예(업졸
일
월
년
:일학입
:가국재소
:명교학",없음,"일
월
년
:일출전
일
월
년
:일학입
:가국재소
:명교학",없음,"일
월
년
:일출전
일
월
년
:일학입
:가국재소
:명교학",없음,"]
항사의유
성작
[","등 )OMI(드아피림올학수제국 ,드아피림올학과구지제국 ,회대기쓰글어영제국 외 교학 시 성작
,)LFROT(어아시러 도라이적실상수
.다니습있 등 ,)OAK(드아피림올문천국한 된시명
정검격자자한
이명과교
.다니습있 CWEI
수
,)DSD
을받 ,험시증인수급자한 ,)TfoT(트먼너토학수제국 ,드아피림올리물제국 ,회대어영제국 등 )등 외교
수 을익이불 ,HSD 등 회대술논어영제국 어영(어국외·)문천 은받
될소취 ,FADTSET 드아피림올학과등중국한
,)OBK(드아피림올물생국한 을락허
이학입 서에가평류서 ,검한무상 TEI 음있
,DZ(어일독 ,회대시경 가참
,드아피림올학과보정국전 ,회대기하말어영국전 수
.다니합성작 .다니합 도라후이 MBY 항대시도 )어인페스 ,학과구지 을받 의장교학
우경 ,)FLAD ,정검격자수급자한 ,회대시경 ,드아피림올문천제국 을익이불
이인본 야여하조협 격합 며되리처 할재기 ,FLED(어스랑프 학수의창 ,)OHCK(드아피림올학화국한 ,어아시러 CEFIS ,물생 우경 ,며하미의
을적실상수 ,학화
여하초기 극적 격합불 ,)TPLJ ,자한용실 인라온 ,드아피림올학과뇌국한 ,어일독 ,회대연경 ,리물(학과·학수 을했성작 을적실상수
,드아피림올물생제국
에실사 는자원지 ,우경 외교 ,TPJ(어본일 ,정검력능자한 적실상수 ,)CMK(험시증인학수국한 ,어스랑프 어영 을적실상수 회대
시드반 우경 될견발 한대 ,)OHPK(드아피림올리물국한 ,어본일 십더리 한최개
할청요 에과교 ,)KSH(어국중 ,험시자한소의회공상 외교 ,)OSEK(드아피림올학과구지국한 벌로글 에칭명 의)등
,로므이료자형전 이등 ,어국중 이관기
을인확 실사 어국외·학과·학수 한대 ,)OMK(드아피림올학수국한 회대 드아피림올
한정부 ,)SPET 에과교 ,어영(어국외 ,도에외 외
교학
실사 ,LFEOT ,)ELED(어인페스 음있
한요중 는류서 한대 에항사 타기 ,재기 및 적성학어인공 적성학어인공 ,CIEOT(어영 어국외·학과·학수 고중초 국전 목항 된거열 ,회대시경(회대 란이’적실상수 수 을받
실사위허 을익이불
당해 된술기 .가 .나 학수 학과 어국외 서에위 종각 외교‘
.1 .2 .3 .4 ※ ※",,,,,,,,
78,78,"출제
여하성작
만)외제
식서
교학국한
체대 외재
가인
부록기활생교학 부육교(자)정예(업졸
교고
외국
와자신출
시고정검
※",호번험수,일월년생,"2,364,000","2,687,000","일
월
년
:일격합",없음,"일
월
년
:일)정예(업졸
일
월
년
:일학입
:가국재소
:명교학",없음,"일
월
년
:일출전
일
월
년
:일학입
:가국재소
:명교학",없음,"일
월
년
:일출전
일
월
년
:일학입
:가국재소
:명교학",없음,"]
항사의유
성작
[",,,,,,,,
78,78,78,)공전/과학/부학(,호번험수,일월년생,:역지격합,"2,687,000","일
월
년
:일격합",없음,"일
월
년
:일)정예(업졸
일
월
년
:일학입
:가국재소
:명교학",없음,"일
월
년
:일출전
일
월
년
:일학입
:가국재소
:명교학",없음,"일
월
년
:일출전
일
월
년
:일학입
:가국재소
:명교학",없음,,,,,,,,
78,78,78,78,)공전/과학/부학(,호번험수,일월년생,①,"2,687,000",②,없음,③,없음,"일
월
년
:일출전
일
월
년
:일학입
:가국재소
:명교학",없음,"일
월
년
:일출전
일
월
년
:일학입
:가국재소
:명교학",,,,,,,,
78,78,명형전,위단집모,명성,)공전/과학/부학(,"시고정검
자신출","교고 자신출 근최 )성작
외국 ※( 로으순",①,"2,687,000",②,없음,③,없음,"일
월
년
:일출전
일
월
년
:일학입
:가국재소
:명교학",없음,,,,,,,,
78,78,78,명형전,위단집모,명성,")시표
보정력학
에분부
당해
※(","시고정검
자신출","교고 자신출 근최 )성작
외국 ※( 로으순",①,"2,687,000",②,없음,③,없음,"일
월
년
:일출전
일
월
년
:일학입
:가국재소
:명교학",,,,,,,,
78,78,"자원지
보정",78,명형전,위단집모,명성,")시표
보정력학
에분부
당해
※(","시고정검
자신출","교고 자신출 근최 )성작
외국 ※( 로으순",①,"2,687,000",②,없음,③,없음,,,,,,,,
78,78,,,,,,,,,,,,,,,,,,,,,,
78,78,,,,,,,,,,,,,,,,,,,,,,
78,학수,학과,어국외,,,,,,,,,,,,,,,,,,,,
79,")수필
]법방성작
인확
기시 용내
한여참 한제
의항사의유
에동활
식서 )자003
중
간기 성작
대최
체대 는하준 기시 ※(동활 별목항(성작
에간기학재 한여참 는하준
부록기활생교학[
에동활
에용내 을동활
교학등고
중
부록기활생교학 의개5
간기학재
전이 대최
격합 교학등고 ,씩개
시고정검 교학등고 한
외국 에번연
:간기동활 :용내동활
각
:량분
.1 .2 .3",)공전/과학/부학(,학과,어국외,관기)행발(동활,없음,없음,없음,없음,없음,"는서해대
에치조
른따
에반위
항사당해
)

:의동
,며으했지숙
(
.다니습겠않
을’항사의유
지하기제
성작‘ 를의이
식서
체대
부록기활생교학
은인본",")인(
일
월
9
년4202 : 자
원
지","하귀
장총
교학대국건",".다니합출제
여하성작
로으인라온
에내
간기력입
후
수접서원
,로으용고참
은식서
본
※",,,,,,,,,
79,79,")수필
]법방성작
인확
기시 용내
한여참 한제
의항사의유
에동활
식서 )자003
중
간기 성작
대최
체대 는하준 기시 ※(동활 별목항(성작
에간기학재 한여참 는하준
부록기활생교학[
에동활
에용내 을동활
교학등고
중
부록기활생교학 의개5
간기학재
전이 대최
격합 교학등고 ,씩개
시고정검 교학등고 한
외국 에번연
:간기동활 :용내동활
각
:량분
.1 .2 .3",)공전/과학/부학(,학과,용내동활,관기)행발(동활,없음,없음,없음,없음,없음,"는서해대
에치조
른따
에반위
항사당해
)

:의동
,며으했지숙
(
.다니습겠않
을’항사의유
지하기제
성작‘ 를의이
식서
체대
부록기활생교학
은인본",")인(
일
월
9
년4202 : 자
원
지","하귀
장총
교학대국건",,,,,,,,,
79,79,위단집모,호번험수,)공전/과학/부학(,")일
월
자일동활 년
~
일
월
년
(",".
.
.
~
.
.
.",".
.
.
~
.
.
.",".
.
.
~
.
.
.",".
.
.
~
.
.
.",".
.
.
~
.
.
.",없음,없음,"는서해대
에치조
른따
에반위
항사당해
)

:의동
,며으했지숙
(
.다니습겠않
을’항사의유
지하기제
성작‘ 를의이
식서
체대
부록기활생교학
은인본",")인(
일
월
9
년4202 : 자
원
지",,,,,,,,,
79,79,"보정
자원지",위단집모,호번험수,번연,1,2,3,4,5,".
.
.
~
.
.
.",없음,없음,"는서해대
에치조
른따
에반위
항사당해
)

:의동
,며으했지숙
(
.다니습겠않
을’항사의유
지하기제
성작‘ 를의이
식서
체대
부록기활생교학
은인본",,,,,,,,,
79,79,,,,,,,,,,,,,,,,,,,,,,
79,79,,,,,,,,,,,,,,,,,,,,,,
80,"서인확
격자원지
생학촌어농",79,없음,없음,"을정과육교
자
한주거
전
교학등고·중 에지재소
촌어농
의지재소
두모
촌어농 모·부
]자수이
및
지까일업졸 인본
정과육교
안동
간기
전 교학등고
교학등고‧중 당해
터부일학입 ,고하수이
:1
격자원지[ 여하속연
교학중","자
한주거
교학등고·중·초
에지재소
촌어농
의지재소
이인본
]자수이 촌어농 안동
간기당해
지까일업졸
정과육교
,고하수이
전 교학등고
교학등고‧중‧초
여하속연
터부일학입
을정과육교
:2
격자원지[ 교학등초
전",없음,"소주교학 )성작
지까소주세상
중
간기학재
하이
면/읍(",)구(군,없음,)구(군,없음,)구(군,없음,)구(군,없음,)구(군,없음,)구(군,없음,".다니랍바
기시주
.오시십주
여하입기
해재기
두모
를교학신출 만소주
.오시십주
.오시십주 의후이
해성작 × ) ,우경 경변
로소주번지  ) ( 교학대국건 ( 교학대국건 을있 해성작 ,우경
이)등 만자원지 의경변
021 학전(동변
닌아 1 명소주
동양화 로동능 ]2
가소주 격자원지[
의항사적재 한인
구진광 구진광
명로도 로으경변
는보정
시별특울서 시별특울서
는소주 중
간기학재 교학등초 역구정행
교학
)예
.1 .2 .3 .4","인직
.다니합인확
장교학등고
을음없
이상이
일
에용내
:
자
기상 월 인
9 확
한련관
년4202
과격자원지
)인(
는교본
와자원지
:
자
원
지","하귀
장총
교학대국건"
80,80,"서인확
격자원지
생학촌어농",79,없음,없음,"을정과육교
자
한주거
전
교학등고·중 에지재소
촌어농
의지재소
두모
촌어농 모·부
]자수이
및
지까일업졸 인본
정과육교
안동
간기
전 교학등고
교학등고‧중 당해
터부일학입 ,고하수이
:1
격자원지[ 여하속연
교학중","자
한주거
교학등고·중·초
에지재소
촌어농
의지재소
이인본
]자수이 촌어농 안동
간기당해
지까일업졸
정과육교
,고하수이
전 교학등고
교학등고‧중‧초
여하속연
터부일학입
을정과육교
:2
격자원지[ 교학등초
전",없음,)시(도,)면(읍,)시(도,)면(읍,)시(도,)면(읍,)시(도,)면(읍,)시(도,)면(읍,)시(도,)면(읍,없음,".다니랍바
기시주
.오시십주
여하입기
해재기
두모
를교학신출 만소주
.오시십주
.오시십주 의후이
해성작 × ) ,우경 경변
로소주번지  ) ( 교학대국건 ( 교학대국건 을있 해성작 ,우경
이)등 만자원지 의경변
021 학전(동변
닌아 1 명소주
동양화 로동능 ]2
가소주 격자원지[
의항사적재 한인
구진광 구진광
명로도 로으경변
는보정
시별특울서 시별특울서
는소주 중
간기학재 교학등초 역구정행
교학
)예
.1 .2 .3 .4","인직
.다니합인확
장교학등고
을음없
이상이
일
에용내
:
자
기상 월 인
9 확
한련관
년4202
과격자원지
)인(
는교본
와자원지
:
자
원
지"
80,80,호번험수,호번험수,79,없음,없음,"을정과육교
자
한주거
전
교학등고·중 에지재소
촌어농
의지재소
두모
촌어농 모·부
]자수이
및
지까일업졸 인본
정과육교
안동
간기
전 교학등고
교학등고‧중 당해
터부일학입 ,고하수이
:1
격자원지[ 여하속연
교학중","자
한주거
교학등고·중·초
에지재소
촌어농
의지재소
이인본
]자수이 촌어농 안동
간기당해
지까일업졸
정과육교
,고하수이
전 교학등고
교학등고‧중‧초
여하속연
터부일학입
을정과육교
:2
격자원지[ 교학등초
전",없음,)시(도,)면(읍,)시(도,)면(읍,)시(도,)면(읍,)시(도,)면(읍,)시(도,)면(읍,)시(도,)면(읍,없음,".다니랍바
기시주
.오시십주
여하입기
해재기
두모
를교학신출 만소주
.오시십주
.오시십주 의후이
해성작 × ) ,우경 경변
로소주번지  ) ( 교학대국건 ( 교학대국건 을있 해성작 ,우경
이)등 만자원지 의경변
021 학전(동변
닌아 1 명소주
동양화 로동능 ]2
가소주 격자원지[
의항사적재 한인
구진광 구진광
명로도 로으경변
는보정
시별특울서 시별특울서
는소주 중
간기학재 교학등초 역구정행
교학
)예
.1 .2 .3 .4"
80,80,80,호번험수,호번험수,79,없음,없음,"간기학재 )일
월
년
~
자원지 일
월
년
(",".
.
.
~
.
.
.",없음,".
.
.
~
.
.
.",)면(읍,".
.
.
~
.
.
.",)면(읍,".
.
.
~
.
.
.",)면(읍,".
.
.
~
.
.
.",)면(읍,".
.
.
~
.
.
.",)면(읍,)시(도,)면(읍,없음
80,80,)공전/과학/부학(,80,호번험수,호번험수,79,없음,없음,"간기학재 )일
월
년
~
자원지 일
월
년
(",".
.
.
~
.
.
.",없음,".
.
.
~
.
.
.",)면(읍,".
.
.
~
.
.
.",)면(읍,".
.
.
~
.
.
.",)면(읍,".
.
.
~
.
.
.",)면(읍,".
.
.
~
.
.
.",)면(읍,)시(도,)면(읍
80,80,80,)공전/과학/부학(,80,호번험수,호번험수,79,명교학,없음,"간기학재 )일
월
년
~
자원지 일
월
년
(",".
.
.
~
.
.
.",없음,".
.
.
~
.
.
.",)면(읍,".
.
.
~
.
.
.",)면(읍,".
.
.
~
.
.
.",)면(읍,".
.
.
~
.
.
.",)면(읍,".
.
.
~
.
.
.",)면(읍,)시(도
80,80,위단집모,명성,)공전/과학/부학(,80,호번험수,호번험수,79,명교학,없음,"간기학재 )일
월
년
~
자원지 일
월
년
(",".
.
.
~
.
.
.",없음,".
.
.
~
.
.
.",)면(읍,".
.
.
~
.
.
.",)면(읍,".
.
.
~
.
.
.",)면(읍,".
.
.
~
.
.
.",)면(읍,".
.
.
~
.
.
.",)면(읍
80,80,80,위단집모,명성,")시표
격자원지
에격자
당해
※(",80,호번험수,분구,"보정
)성작
교학등초 만자상대(",명교학,없음,"간기학재 )일
월
년
~
자원지 일
월
년
(","보정
교학중",없음,".
.
.
~
.
.
.",)면(읍,"보정
교학등고",)면(읍,".
.
.
~
.
.
.",)면(읍,".
.
.
~
.
.
.",)면(읍,".
.
.
~
.
.
."
80,80,"보정
자원지",80,위단집모,명성,")시표
격자원지
에격자
당해
※(",80,호번험수,분구,"보정
)성작
교학등초 만자상대(",명교학,없음,"간기학재 )일
월
년
~
자원지 일
월
년
(","보정
교학중",없음,".
.
.
~
.
.
.",)면(읍,"보정
교학등고",)면(읍,".
.
.
~
.
.
.",)면(읍,".
.
.
~
.
.
.",)면(읍
80,"장교학등고
:
자
인
확",,,,,,,,,,,,,,,,,,,,,,
80,")인(
:
자
원
지",,,,,,,,,,,,,,,,,,,,,,
80,80,")인(
:
자
원
지",,,,,,,,,,,,,,,,,,,,,
80,"서인확
정인
과학준기",)공전/과학/부학(,")인(
:
자
원
지","호번험수
명성",없음,보정,없음,".
.
간기학재 .
~
.
.
.",".
.
.
~
.
.
.",없음,"위단수이
명목과교
계합
열계과교
.다니랍바 기학/년학
기시하성작
위단수이
여하준
에과교문전 명목과교
된련관
열계과교
와위단집모
기학/년학
당해
※",")내이
자005
함포
기쓰어띄(거근단판
부여
족충
과학준기
의자원지
※",없음,"하천추 ,자전·기전
분구
여하정인 의목과교
,류의·유섬
을함족충 문전
.다니합출제 한수이 ,업공학화 .오시십하성작
에과학준기
로별년학
만에우경 ,료재
한시제 ,여하인확 .다니합 ,계기 여하분구
는않 ,설건
서에위단집모
지하치일 를지는였하수이 로으준기 ,리조 로으등
식음 항운
와과학준기 을일감마
원지 ,저레·광관·용미 박선
가과학 상이 수접서원 ,양해
별위단집모
위단03 산수·림농
한수이
은간기학재 ,츠텐콘
로과교
서에교학등고 가과학준기 ,전안·경환
.다니랍바 화문·인자디
문전
과간기수이
한정설 된련관 ,예공·판출·쇄인
가자원지 기시주해성작
,지복·건보
와위단집모
서에교학등고 정과육교
는]서인확
를위단수이 ,융금·영경 ,공가
당해 전
정인 .다니입류서 서에교학등고 의자정예업졸 품식
과학준기[ 및 은열계과교 ,신통·보정
)열계(
는 ※
.1 .2 .3",",서로자)정예(업졸 .다니합인확
인직
를이
한수이 에기였하수이
장교학등고
을정과육교
일
상이
전 위단03 월
여하학입 9
를과교문전 년4202
:
에교학등고화성특 자
인
된련관 확
와위단집모
는자원지
원지
위","하귀
장총
교학대국건",,,,,,,
80,80,"서인확
정인
과학준기",)공전/과학/부학(,")인(
:
자
원
지","처락연
교학",없음,보정,"공전
정과과교",공전,".
.
.
~
.
.
.",없음,"위단수이
명목과교
계합
열계과교
.다니랍바 기학/년학
기시하성작
위단수이
여하준
에과교문전 명목과교
된련관
열계과교
와위단집모
기학/년학
당해
※",")내이
자005
함포
기쓰어띄(거근단판
부여
족충
과학준기
의자원지
※",없음,"하천추 ,자전·기전
분구
여하정인 의목과교
,류의·유섬
을함족충 문전
.다니합출제 한수이 ,업공학화 .오시십하성작
에과학준기
로별년학
만에우경 ,료재
한시제 ,여하인확 .다니합 ,계기 여하분구
는않 ,설건
서에위단집모
지하치일 를지는였하수이 로으준기 ,리조 로으등
식음 항운
와과학준기 을일감마
원지 ,저레·광관·용미 박선
가과학 상이 수접서원 ,양해
별위단집모
위단03 산수·림농
한수이
은간기학재 ,츠텐콘
로과교
서에교학등고 가과학준기 ,전안·경환
.다니랍바 화문·인자디
문전
과간기수이
한정설 된련관 ,예공·판출·쇄인
가자원지 기시주해성작
,지복·건보
와위단집모
서에교학등고 정과육교
는]서인확
를위단수이 ,융금·영경 ,공가
당해 전
정인 .다니입류서 서에교학등고 의자정예업졸 품식
과학준기[ 및 은열계과교 ,신통·보정
)열계(
는 ※
.1 .2 .3",",서로자)정예(업졸 .다니합인확
인직
를이
한수이 에기였하수이
장교학등고
을정과육교
일
상이
전 위단03 월
여하학입 9
를과교문전 년4202
:
에교학등고화성특 자
인
된련관 확
와위단집모
는자원지
원지
위",,,,,,,
80,80,80,"서인확
정인
과학준기",)공전/과학/부학(,")인(
:
자
원
지","처락연
교학",없음,보정,"공전
정과과교",공전,".
.
.
~
.
.
.",없음,"위단수이
명목과교
계합
열계과교
.다니랍바 기학/년학
기시하성작
위단수이
여하준
에과교문전 명목과교
된련관
열계과교
와위단집모
기학/년학
당해
※",")내이
자005
함포
기쓰어띄(거근단판
부여
족충
과학준기
의자원지
※",없음,"하천추 ,자전·기전
분구
여하정인 의목과교
,류의·유섬
을함족충 문전
.다니합출제 한수이 ,업공학화 .오시십하성작
에과학준기
로별년학
만에우경 ,료재
한시제 ,여하인확 .다니합 ,계기 여하분구
는않 ,설건
서에위단집모
지하치일 를지는였하수이 로으준기 ,리조 로으등
식음 항운
와과학준기 을일감마
원지 ,저레·광관·용미 박선
가과학 상이 수접서원 ,양해
별위단집모
위단03 산수·림농
한수이
은간기학재 ,츠텐콘
로과교
서에교학등고 가과학준기 ,전안·경환
.다니랍바 화문·인자디
문전
과간기수이
한정설 된련관 ,예공·판출·쇄인
가자원지 기시주해성작
,지복·건보
와위단집모
서에교학등고 정과육교
는]서인확
를위단수이 ,융금·영경 ,공가
당해 전
정인 .다니입류서 서에교학등고 의자정예업졸 품식
과학준기[ 및 은열계과교 ,신통·보정
)열계(
는 ※
.1 .2 .3",,,,,,,
80,80,80,80,"서인확
정인
과학준기",)공전/과학/부학(,")인(
:
자
원
지","처락연
교학","교학등고
명교고",교학등고,"공전
정과과교",공전,".
.
.
~
.
.
.",없음,"위단수이
명목과교
계합
열계과교
.다니랍바 기학/년학
기시하성작
위단수이
여하준
에과교문전 명목과교
된련관
열계과교
와위단집모
기학/년학
당해
※",")내이
자005
함포
기쓰어띄(거근단판
부여
족충
과학준기
의자원지
※",없음,,,,,,,
80,80,80,위단집모,80,명성,)공전/과학/부학(,")인(
:
자
원
지","처락연
교학","교학등고
명교고",교학등고,"공전
정과과교",공전,".
.
.
~
.
.
.",없음,"위단수이
명목과교
계합
열계과교
.다니랍바 기학/년학
기시하성작
위단수이
여하준
에과교문전 명목과교
된련관
열계과교
와위단집모
기학/년학
당해
※",")내이
자005
함포
기쓰어띄(거근단판
부여
족충
과학준기
의자원지
※",,,,,,,
80,80,"자원지
보정",80,위단집모,사교임담,명성,"교고신출 간기학재
및",")인(
:
자
원
지","처락연
교학","교학등고
명교고",자원지 과학준기 부여족충 거근단판,"공전
정과과교",공전,".
.
.
~
.
.
.",없음,"위단수이
명목과교
계합
열계과교
.다니랍바 기학/년학
기시하성작
위단수이
여하준
에과교문전 명목과교
된련관
열계과교
와위단집모
기학/년학
당해
※",,,,,,,
80,위단수이,80,"자원지
보정",80,위단집모,사교임담,명성,"교고신출 간기학재
및",")인(
:
자
원
지",,,,,,,,,,,,,,
80,명목과교,위단수이,80,"자원지
보정",80,위단집모,사교임담,명성,계합,,,,,,,,,,,,,,
